timestamp,male,female,aufmacher
1616464737.795196,37,15,0
1616467316.5982497,37,15,0
1616469918.2584746,37,15,0
1616473669.8531213,36,15,0
1616477037.3395934,36,16,0
1616480683.9612064,33,16,0
1616484114.231363,32,14,0
1616488040.786631,32,16,0
1616491459.6907454,33,14,0
1616495234.7077427,33,11,0
1616498739.7667732,34,11,0
1616503046.0616305,34,15,0
1616506300.930335,35,15,0
1616509652.9269512,33,18,0
1616513030.3437958,29,18,0
1616517440.50556,33,20,0
1616521288.808596,37,18,0
1616523963.5163386,39,19,0
1616527098.793087,40,24,0
1616531088.7240837,32,21,0
1616534442.085021,36,25,1
1616538303.022175,37,25,1
1616541835.2098122,36,23,0
1616547421.8893209,36,23,0
1616551267.1502504,36,23,0
1616556315.9137566,36,23,0
1616560710.9949691,36,24,0
1616564113.6886144,35,23,0
1616567511.5304866,34,24,1
1616571044.3648136,28,24,1
1616575136.7916963,31,25,1
1616578590.9741983,31,23,0
1616582199.344603,32,20,0
1616585551.8261566,32,19,0
1616589987.7206683,33,18,0
1616593325.1963706,34,19,0
1616596075.3564339,32,17,0
1616599815.05649,33,17,0
1616604941.2601988,33,22,0
1616609708.772087,35,20,0
1616614245.546014,38,18,0
1616617830.4337046,39,19,0
1616621156.4853034,37,18,0
1616625039.9667237,39,18,0
1616628605.366527,38,16,0
1616635690.2775357,38,16,0
1616640884.820705,38,16,0
1616643588.721205,38,16,0
1616647213.3646092,38,16,0
1616650581.2235796,38,17,0
1616653803.5904515,37,21,0
1616657170.62864,38,22,0
1616661040.9566197,37,18,0
1616664675.9919589,38,18,0
1616668152.6761155,38,19,0
1616671046.7478426,39,19,0
1616675246.0378346,37,16,0
1616678993.6560314,35,15,0
1616682085.0400026,33,16,0
1616685768.6923652,31,11,0
1616689636.188174,33,10,0
1616693592.2559867,33,11,0
1616697503.7503057,35,15,0
1616700635.8934813,38,14,0
1616703809.384196,38,17,1
1616707330.9200013,40,19,0
1616711053.1571672,42,19,0
1616714672.732478,43,17,0
1616720069.3163464,43,17,0
1616723256.2476904,43,17,0
1616726866.7243338,43,17,0
1616729750.7689073,43,17,0
1616733399.6152697,42,17,0
1616736716.3914611,41,16,0
1616739988.569394,41,14,0
1616743445.5064027,43,15,0
1616747292.0229409,35,12,0
1616750863.9235027,35,14,0
1616754391.365179,38,11,0
1616757672.025316,44,13,0
1616762028.694445,34,11,0
1616765419.4627445,34,12,0
1616768658.511375,35,13,0
1616772325.626598,31,14,0
1616777044.1600246,34,14,0
1616780812.2517729,33,13,0
1616783749.8712614,33,13,0
1616786591.6158836,33,14,0
1616790363.225608,34,16,0
1616793731.545363,33,16,0
1616797482.6440797,32,18,0
1616801050.928457,32,16,0
1616807161.5470111,32,16,0
1616812900.258734,32,16,0
1616815758.649709,32,16,0
1616819462.137651,32,16,0
1616822840.687903,32,16,0
1616826476.3570025,32,16,0
1616829865.2779934,32,16,0
1616833669.1705863,34,15,0
1616837146.9477801,33,16,0
1616840744.2778292,34,18,0
1616844055.309792,30,18,0
1616848421.6256557,30,18,0
1616851747.244051,29,18,0
1616854996.1528041,25,16,1
1616858668.8421445,24,17,1
1616863328.8393154,26,16,1
1616867258.8907008,29,17,1
1616870184.79892,28,19,1
1616872956.9873292,28,19,1
1616876739.1503968,28,16,1
1616880122.009768,28,16,1
1616883954.3105974,27,17,0
1616887446.1075125,27,17,0
1616893640.569684,27,17,0
1616899320.5749347,27,17,0
1616902254.6882882,27,17,0
1616905946.815471,27,17,0
1616909300.9069517,26,16,0
1616912884.3702285,26,16,1
1616916287.0181732,29,13,0
1616920095.6724534,30,12,0
1616923562.7432315,30,13,0
1616927133.3387344,33,13,0
1616930463.585421,31,14,0
1616934861.9355185,32,15,0
1616938167.8179038,34,12,0
1616941406.6976666,35,13,0
1616945098.0593026,35,13,0
1616949792.015003,36,14,0
1616953694.038044,33,18,0
1616956606.0449052,35,17,0
1616959400.1820464,36,18,0
1616963133.243176,36,18,0
1616966524.0533743,33,16,0
1616970365.6631668,35,16,0
1616973850.161505,35,16,0
1616980174.6338463,35,16,0
1616985842.9582787,35,16,0
1616988668.3839552,35,16,0
1616992375.5953426,36,17,0
1616995767.7159812,36,18,0
1616999334.8546565,32,20,0
1617002744.5621195,30,22,0
1617007326.0198026,29,20,0
1617010207.32855,28,20,0
1617013631.8577883,30,19,0
1617016870.9668438,30,18,1
1617021278.269129,34,18,1
1617024612.5594726,34,17,1
1617027843.6869245,35,18,1
1617031595.318486,32,21,0
1617036211.6954403,36,22,0
1617040031.4590158,34,24,0
1617042689.6928253,36,24,0
1617045611.8695889,37,22,0
1617049589.8171365,36,23,0
1617052950.449718,39,23,0
1617056838.697459,37,23,0
1617060318.0973005,37,23,0
1617066347.076106,37,23,0
1617072117.4275272,37,23,0
1617074975.0506592,36,24,0
1617078664.451507,38,22,0
1617082109.4501407,37,20,0
1617085717.9046776,33,21,0
1617089206.9938133,28,22,1
1617092957.6245253,28,21,1
1617096407.7641706,29,18,1
1617099976.4894564,31,20,0
1617103295.1616058,34,19,1
1617107724.7221532,36,18,0
1617111031.604495,36,20,0
1617114270.8862667,35,21,0
1617117970.1418426,36,20,0
1617122665.763583,41,20,0
1617126618.6607788,41,21,0
1617129523.1438177,38,23,0
1617132285.559687,39,23,0
1617135984.8946173,38,22,0
1617139350.3623862,38,23,0
1617143235.8377612,36,23,0
1617146721.6123214,35,24,0
1617152618.893753,35,24,0
1617158486.0845034,35,24,0
1617161384.15543,34,24,0
1617165015.8209538,36,22,0
1617168353.902057,36,20,0
1617172114.775511,35,17,0
1617175525.6775706,38,15,0
1617179336.0673382,38,14,1
1617182790.6477747,37,15,1
1617186400.7342367,39,17,0
1617189695.4317396,39,18,0
1617194083.7867792,38,19,0
1617197403.923261,37,19,0
1617200653.9190972,35,21,1
1617204366.8866196,33,25,0
1617209048.7081518,38,22,0
1617212985.9781337,42,24,0
1617215737.7604065,41,25,0
1617218556.1862803,41,25,0
1617222400.052746,39,25,0
1617225799.5651953,37,24,0
1617229631.2300928,37,24,0
1617233094.688923,37,24,0
1617239414.0197282,37,24,0
1617245115.7413645,37,24,0
1617247808.2818797,36,24,0
1617251476.5775964,37,27,0
1617254933.6461337,40,29,0
1617258529.4781926,38,28,0
1617261798.250251,39,23,1
1617265812.172067,41,20,1
1617269234.3016057,41,18,1
1617272806.8080778,39,17,1
1617276078.839279,37,17,1
1617280497.144122,35,17,0
1617283846.365787,33,16,0
1617287077.508257,31,18,1
1617290765.406132,31,17,1
1617295547.2455788,32,18,0
1617299552.8809881,30,20,0
1617302424.2833655,28,20,0
1617305138.5418658,30,20,0
1617308816.8191533,29,22,0
1617317508.7544224,28,21,0
1617320259.5067317,28,21,0
1617326166.1737127,28,21,0
1617331729.778243,28,21,0
1617334422.954226,28,21,0
1617337987.1282995,28,21,0
1617341399.591171,32,18,1
1617344987.086386,30,19,1
1617348360.1500323,27,21,0
1617352254.7136483,31,19,0
1617355627.0990999,30,20,0
1617359220.506577,28,19,0
1617362487.60032,29,20,0
1617366886.736453,32,17,0
1617370207.6392343,34,15,0
1617373470.311483,35,19,1
1617377172.0623775,32,22,1
1617381930.53872,31,21,0
1617385911.3758168,27,21,0
1617388738.0692523,30,20,0
1617391504.0768182,31,20,0
1617395140.1293085,30,20,1
1617398539.0892444,30,23,1
1617402475.642495,30,21,1
1617405957.555552,30,21,1
1617412038.909824,30,21,1
1617417681.992371,30,21,1
1617420594.9928544,30,21,1
1617424314.5534618,30,21,1
1617427692.293302,30,21,0
1617431366.13165,33,22,0
1617434711.4802608,30,22,1
1617438479.1446888,32,18,1
1617441939.1308398,27,20,1
1617445571.4361238,29,21,1
1617448867.3233101,30,19,1
1617453249.4650998,26,18,1
1617456527.311604,26,19,1
1617459771.5191617,26,19,0
1617463523.957244,26,18,0
1617468209.0724761,27,18,0
1617472158.7308278,24,20,0
1617475282.1430306,27,17,0
1617477785.183738,28,19,0
1617481519.9604793,29,22,0
1617484916.497327,31,21,0
1617489076.6352835,31,21,0
1617492330.8168025,31,21,0
1617498655.0958107,31,21,0
1617504250.7470508,31,21,0
1617507042.9188545,31,21,0
1617510731.2100704,31,21,0
1617514092.3807125,31,21,0
1617517753.4109452,31,20,0
1617521128.1013696,29,18,0
1617524881.0394971,33,16,1
1617528332.068536,35,20,1
1617531961.862474,36,19,1
1617535253.1355522,34,17,1
1617539665.0113404,32,18,1
1617542951.7356882,36,16,1
1617546200.888243,37,17,1
1617549914.78636,35,16,0
1617554635.0160532,34,16,0
1617558570.7839808,33,16,0
1617561436.7200522,35,16,0
1617564214.573989,35,19,0
1617567908.2889342,32,19,1
1617571324.3475943,31,18,1
1617575273.4957836,31,18,1
1617578752.1127498,31,18,1
1617585063.905557,31,18,1
1617590602.264265,31,18,1
1617593429.931342,31,18,1
1617597167.176238,31,18,1
1617600550.877965,31,18,0
1617604213.7865272,33,18,0
1617607412.748988,33,17,0
1617611345.8020842,33,16,0
1617614804.5251033,33,16,0
1617618402.9183078,36,15,0
1617621687.4092402,39,14,0
1617626114.2497678,40,16,0
1617629467.3876848,38,17,0
1617632677.126155,37,15,0
1617636373.7015092,34,16,0
1617641151.1271505,35,19,0
1617645029.6471634,37,21,0
1617647954.4183493,37,21,0
1617650697.540007,38,21,0
1617654360.8282506,40,18,0
1617657721.6304033,38,18,0
1617661703.5176299,38,18,0
1617665203.8221834,38,18,0
1617671345.0522053,38,18,0
1617677043.493029,38,18,0
1617679899.6648514,38,19,0
1617683546.3514814,39,18,0
1617686937.7700684,38,20,0
1617690599.6968112,38,19,0
1617694000.2607348,37,19,0
1617697563.8106425,35,18,0
1617701217.1408405,36,15,0
1617704807.7123704,31,15,0
1617708091.3616118,35,14,0
1617712402.3741941,37,16,0
1617715817.2281635,38,15,0
1617719092.4334862,36,13,0
1617722812.6281822,33,13,0
1617727509.5458984,31,15,1
1617731649.5773497,30,15,1
1617734492.5203955,33,12,0
1617737153.3968928,32,13,0
1617740748.655587,31,16,0
1617744143.98781,31,16,0
1617747948.37863,33,16,0
1617751536.4487972,33,16,0
1617757748.259661,33,16,0
1617763515.2198076,33,16,0
1617766289.8548944,34,16,0
1617769971.2136602,31,16,0
1617773362.1760182,31,15,0
1617776990.1303837,34,14,0
1617780296.9623146,35,13,0
1617784144.306477,34,13,0
1617787586.5835345,34,13,0
1617791077.8586972,35,14,0
1617794475.9123347,32,17,0
1617798949.8509111,29,18,0
1617802240.7512698,30,22,0
1617805467.0654922,33,21,1
1617809202.994479,38,17,1
1617814092.795317,36,20,0
1617817948.994181,37,20,0
1617820802.3577852,40,20,0
1617823425.0576804,41,20,0
1617827138.2772355,41,20,0
1617830485.3962455,40,20,0
1617834485.5470326,36,19,0
1617838022.5569677,36,19,0
1617844335.9699037,36,19,0
1617849942.279054,36,19,0
1617852689.284449,36,19,1
1617856341.5878694,37,20,0
1617859720.2983768,38,20,0
1617863398.1180487,37,21,0
1617866765.646453,37,24,0
1617870512.6251295,33,20,0
1617873939.0171824,33,22,0
1617877585.818932,38,21,0
1617880822.3589072,38,23,0
1617885313.290487,37,21,0
1617888608.9218485,37,20,0
1617891844.455636,38,20,0
1617895534.0851283,37,19,0
1617900432.645252,41,20,0
1617904191.6852527,44,19,0
1617907122.667509,43,19,0
1617909880.4471304,42,22,0
1617913501.6848092,44,24,0
1617916914.6314292,45,23,0
1617920879.067868,44,21,0
1617924337.35754,44,21,0
1617930375.0446754,44,21,0
1617936115.7953117,44,21,0
1617938564.8770592,44,21,0
1617942636.8097286,46,21,0
1617946051.5681963,46,19,0
1617949780.8336246,44,16,0
1617957080.2394037,41,14,0
1617960405.0420296,41,17,0
1617963983.4043434,39,17,0
1617967247.1149018,39,18,0
1617971674.3402483,41,19,0
1617974956.189169,39,16,1
1617978243.3213434,38,17,1
1617981931.0131774,40,17,0
1617986144.0304432,39,17,0
1617989545.5249958,38,17,0
1617993013.089729,40,16,0
1617996088.920694,38,16,0
1617999904.0930805,37,17,0
1618003323.321139,36,16,0
1618007267.0510516,34,16,1
1618010743.301259,34,16,1
1618016937.302252,34,16,1
1618022476.1838987,34,16,1
1618025401.9328034,34,16,1
1618029058.7782667,34,16,1
1618032398.7613914,34,15,1
1618036123.9128463,33,18,1
1618039479.60302,32,18,0
1618043246.484629,31,18,0
1618046689.6634176,28,21,0
1618050327.1094472,25,22,0
1618053597.0888548,25,21,0
1618058011.6372077,29,21,1
1618061287.1830034,28,18,0
1618064550.5559657,31,15,0
1618068295.0765383,29,16,0
1618072953.3317876,27,16,0
1618076560.2291212,25,19,0
1618079646.6510885,22,19,0
1618082523.6884232,22,18,0
1618086215.9772322,24,17,0
1618089704.621064,24,17,1
1618093631.3694441,24,17,1
1618097088.6210682,24,17,1
1618103578.9579482,24,17,1
1618108974.498979,24,17,1
1618111807.1396565,24,17,1
1618115478.1480403,24,17,1
1618118804.0381572,24,19,1
1618122507.0572793,23,19,1
1618125896.7693691,21,20,0
1618129667.2653456,21,21,0
1618133084.0187008,21,21,0
1618136722.8659613,24,21,1
1618140019.1001117,25,20,1
1618147693.780999,27,20,0
1618150954.623959,31,17,0
1618154709.380648,32,17,1
1618159365.6922803,30,16,0
1618162921.6153,30,18,1
1618166064.7864137,28,19,1
1618168945.3152745,25,24,1
1618172635.0776834,24,24,1
1618176106.084415,20,25,0
1618180032.7427783,20,25,0
1618183513.5796018,20,25,0
1618189877.4950337,20,25,0
1618195437.8148432,20,25,0
1618198287.1116028,18,27,1
1618201962.519363,16,27,1
1618205319.896607,18,27,0
1618209002.021714,17,28,0
1618212385.4408963,20,27,0
1618216138.0365458,21,27,0
1618219582.8349402,23,25,0
1618223187.0948503,23,26,0
1618226435.531978,26,29,0
1618230909.540881,30,26,0
1618234232.4256346,31,22,1
1618237480.4781618,27,21,1
1618240992.5045774,25,26,0
1618245813.2646194,34,23,0
1618249428.173809,33,22,1
1618252637.1606295,36,23,1
1618255532.7913415,35,22,0
1618259092.5396595,36,20,0
1618262544.6850066,32,22,0
1618266478.5161042,34,22,0
1618269976.2860146,34,22,0
1618276333.7860725,34,22,0
1618281821.4902914,34,22,0
1618284672.3502147,31,22,0
1618288247.31591,29,21,0
1618291466.605761,28,20,0
1618295390.3101823,23,22,0
1618298760.7608569,25,19,0
1618302531.4540744,27,20,0
1618305980.1819682,27,19,0
1618309590.829199,27,20,0
1618312843.3616455,29,20,0
1618317322.919819,34,18,1
1618320611.2903774,37,19,0
1618323849.4246666,36,19,0
1618327563.101594,40,16,0
1618332344.2455583,36,20,0
1618336099.5829728,34,20,0
1618338911.8743331,34,20,0
1618341814.965071,36,17,1
1618345468.8772645,39,14,0
1618348865.631119,38,14,0
1618352833.0539753,37,13,0
1618356219.9115229,37,13,0
1618362424.4903045,37,13,0
1618368072.5429373,37,13,0
1618370938.5078442,35,16,1
1618374544.5992265,34,16,1
1618377922.0245051,33,17,1
1618381716.887139,33,18,1
1618385051.8724828,33,17,0
1618388856.674328,35,14,0
1618392281.0517974,32,18,1
1618395890.4013038,33,17,1
1618399202.9449928,33,19,1
1618403646.9726212,33,19,1
1618406905.6692753,34,18,1
1618410190.4331212,33,18,0
1618413909.5258038,31,18,0
1618418482.3920677,37,17,0
1618422012.8052177,37,16,0
1618425200.2474153,36,18,0
1618428088.56563,33,20,0
1618431844.3237448,29,22,0
1618435295.1656034,28,21,0
1618439218.5181794,27,22,0
1618442640.1108963,27,22,0
1618448944.7569692,27,22,0
1618454374.222695,27,22,0
1618457277.7021382,27,21,0
1618460976.986083,26,20,0
1618464385.2845035,28,20,0
1618468159.458798,32,21,0
1618471486.68532,33,20,0
1618475277.0363739,33,18,0
1618478707.965655,39,17,0
1618482321.421127,40,15,0
1618485629.3903172,41,17,0
1618490058.1778553,48,17,0
1618493340.5813055,42,16,0
1618496603.9608438,43,14,0
1618500329.8049061,46,9,0
1618505052.972569,46,10,0
1618508626.940608,43,11,0
1618511804.3946872,41,13,0
1618514681.1992466,40,14,0
1618518256.6124253,34,14,0
1618521705.5554626,36,16,1
1618525671.4421513,35,14,1
1618529040.2477746,35,14,1
1618535357.7384777,35,14,1
1618540985.8833485,35,14,1
1618543843.6532764,36,14,0
1618547489.5923786,36,14,0
1618550808.869553,37,15,0
1618554394.1289072,37,14,0
1618557833.8663368,38,13,0
1618561808.3061516,40,11,1
1618565138.7037835,38,12,1
1618568705.3382747,40,13,1
1618572032.1393564,42,14,1
1618576509.153432,45,14,0
1618579774.1295583,43,13,0
1618583020.583304,45,16,0
1618586744.7161803,45,14,0
1618591397.4270358,46,17,0
1618594995.029353,47,19,0
1618598153.7106545,45,18,0
1618601062.5342276,44,18,0
1618604668.7001252,42,18,0
1618608113.9236138,41,21,1
1618612086.4390588,38,21,1
1618615436.503845,38,21,1
1618621638.6298294,38,21,1
1618627218.2792852,38,21,1
1618630122.7567499,38,21,1
1618633775.8893433,38,21,1
1618637124.987219,34,20,0
1618640925.2941244,30,20,0
1618644250.874482,30,19,1
1618648034.8720803,30,18,1
1618651468.4464676,35,17,0
1618655095.697448,32,16,0
1618658387.8732293,34,15,0
1618662817.9581673,35,18,0
1618666067.7706358,34,17,0
1618669331.7129755,37,18,0
1618673079.8269694,38,17,0
1618677726.39508,35,18,0
1618681193.4553232,32,16,0
1618684362.0594964,34,17,0
1618687259.2443187,38,17,0
1618691013.8579507,33,15,0
1618694479.698819,31,14,0
1618698467.247464,31,14,0
1618701811.3319016,31,14,0
1618708282.074563,31,14,0
1618713761.696488,31,14,0
1618716563.5761824,31,14,0
1618720219.6343603,31,14,0
1618723506.1438453,29,15,1
1618727307.8009543,30,14,1
1618730674.0526252,25,15,1
1618734430.8352554,23,14,0
1618737892.5151367,23,13,0
1618741486.3558326,23,15,0
1618744795.9392154,25,16,0
1618749235.347076,29,12,0
1618752473.605145,30,10,0
1618755726.7570598,29,14,0
1618759490.6849048,35,11,0
1618764082.539137,34,14,0
1618767575.425669,37,14,0
1618770766.348803,37,14,1
1618773642.8934743,40,13,1
1618777393.0684776,39,13,0
1618780887.2486365,40,13,0
1618784871.2921166,38,13,0
1618788229.0061102,38,13,0
1618794545.280026,38,13,0
1618800179.9593935,38,13,0
1618803018.1627932,38,14,1
1618806674.3379755,39,16,1
1618809997.1054363,40,15,1
1618813770.7850728,41,16,0
1618817097.9904392,41,17,0
1618820871.6698701,42,18,1
1618824327.3551612,44,16,0
1618827952.5379539,42,14,0
1618831216.2150385,39,15,0
1618835723.1445875,38,17,0
1618838980.585898,39,16,0
1618842205.3973312,42,15,0
1618845959.4110656,42,16,1
1618850557.3400097,45,14,0
1618854073.5722542,45,14,0
1618857267.799892,45,14,0
1618860174.4740958,47,16,1
1618863857.8548944,46,17,1
1618867329.6755056,46,15,1
1618871323.741869,46,15,0
1618874656.9497156,48,14,0
1618880952.312294,46,14,0
1618886481.0220952,46,14,0
1618889378.7034538,45,14,0
1618893029.4645462,45,13,0
1618896176.6759388,45,13,0
1618900262.604368,41,15,0
1618903404.8884313,39,14,0
1618907278.8808043,39,14,0
1618910721.449076,39,13,0
1618914344.5477538,38,15,0
1618917623.849344,36,15,0
1618922115.3603342,36,15,0
1618925447.2481692,38,13,0
1618928611.0148797,39,13,0
1618932358.4845252,40,11,0
1618937036.228291,39,12,1
1618940586.777428,45,11,0
1618943742.7178645,46,11,0
1618946637.6048713,47,12,0
1618950284.767272,44,12,0
1618953723.651528,46,12,1
1618957749.761278,43,11,1
1618961100.7441356,42,11,1
1618967349.430121,42,11,1
1618972910.1518958,42,11,1
1618975796.449582,42,11,1
1618979447.4143493,40,12,1
1618982829.1989765,38,15,1
1618986564.9172819,37,14,0
1618993692.2060666,39,16,1
1618997151.182316,39,14,1
1619000741.657224,40,12,0
1619004032.1940482,40,15,0
1619008523.8314328,41,16,0
1619011808.4091363,41,16,0
1619015027.8220077,39,16,0
1619018802.987022,38,16,1
1619023444.3084912,41,17,1
1619027014.4313014,42,17,0
1619030202.1905422,39,18,0
1619033053.6631866,42,19,0
1619036702.911084,35,17,0
1619040133.5328245,34,17,1
1619044178.1117277,34,16,1
1619047545.172817,34,16,1
1619053818.0363932,34,16,1
1619059336.546585,34,16,1
1619062206.4824154,34,16,1
1619065860.8101182,34,16,1
1619069235.515177,36,19,1
1619073027.835814,36,18,0
1619076371.8182037,37,16,0
1619080147.3208957,39,15,0
1619083579.246095,41,14,0
1619087182.7414036,38,11,1
1619090448.1976197,36,12,0
1619095004.7444048,39,13,0
1619098260.4312556,37,11,1
1619101438.1614249,37,16,1
1619105207.7637322,37,16,1
1619109839.8754966,37,21,0
1619113729.5157058,37,22,0
1619116735.987411,38,21,0
1619119522.0940452,39,20,1
1619123143.3886642,38,20,1
1619126560.7999067,40,17,1
1619130608.0097046,37,17,1
1619133917.541301,36,16,1
1619140248.1791975,36,16,1
1619145948.7379274,36,16,1
1619148592.5598562,36,16,0
1619152314.563065,37,15,0
1619155640.6284552,35,15,0
1619159433.609326,38,15,0
1619162765.3114474,39,13,0
1619166676.4011211,37,13,0
1619170025.8015559,35,15,1
1619173599.6429589,33,15,0
1619176862.28186,35,16,0
1619181338.6633756,32,15,0
1619184599.4154112,30,18,0
1619187892.103599,33,17,0
1619191641.2332647,34,22,0
1619196350.6286798,33,18,0
1619200245.764835,31,25,0
1619203112.8752496,34,23,0
1619205961.33716,36,23,1
1619209567.7309644,37,22,1
1619212963.8912425,33,26,1
1619217041.4453566,35,24,0
1619220350.3621054,35,24,0
1619226634.025582,35,24,0
1619232166.7054887,35,24,0
1619235012.248731,35,24,0
1619238689.601914,35,24,0
1619242019.8380926,36,23,0
1619245826.5460005,36,22,0
1619249169.8450503,33,24,0
1619252863.773867,35,22,1
1619256344.655546,35,25,1
1619259970.9016404,34,25,0
1619263224.280771,31,25,0
1619267708.901294,30,24,0
1619270986.1544695,26,25,0
1619274227.8322861,22,25,1
1619277993.5166452,25,26,1
1619282709.6257472,29,25,0
1619286479.7539766,30,26,0
1619289392.198221,32,26,0
1619292169.7620518,29,26,0
1619295922.8554554,28,28,0
1619299335.670349,28,29,0
1619303391.414233,27,28,0
1619306704.1017032,27,28,0
1619313363.0311334,27,28,0
1619318845.8285484,27,28,0
1619321549.7710073,27,28,0
1619325133.5509334,27,28,0
1619328474.2684426,26,25,1
1619332220.2882588,27,24,1
1619335535.515763,29,25,0
1619339285.080184,32,25,0
1619342771.6316986,29,23,0
1619346343.2535353,30,26,0
1619349635.4292798,32,24,0
1619354131.8620305,31,24,0
1619357361.4426367,32,24,0
1619360628.314462,31,21,0
1619364406.2793648,30,24,0
1619369120.877349,22,28,0
1619372971.3573225,22,29,1
1619375868.2275436,24,30,1
1619378650.0637531,25,30,1
1619382323.709505,27,29,1
1619385737.8740258,26,26,1
1619389803.15266,26,26,1
1619393129.8605196,26,26,1
1619399635.65597,26,26,1
1619405241.8278224,26,26,1
1619407972.7503486,26,26,1
1619411554.191324,27,26,1
1619414935.7105603,27,26,1
1619418699.2047398,27,26,1
1619422052.9554327,26,26,1
1619425770.2781804,24,26,1
1619429230.2356873,27,23,1
1619432827.1537385,28,24,1
1619436058.7119293,27,23,1
1619440601.5487695,27,20,0
1619443904.0837271,31,20,1
1619447108.6086392,28,22,1
1619450838.8713346,30,21,0
1619455554.307474,29,22,1
1619459400.2183862,33,22,0
1619462280.0320356,34,23,0
1619465061.1035428,34,22,0
1619468713.7763577,37,20,0
1619472164.5699763,33,21,0
1619476224.2729795,31,20,0
1619479505.931195,31,20,0
1619485749.2976341,31,20,0
1619491321.3568888,31,20,0
1619494169.7200425,31,21,1
1619497829.0528326,35,19,1
1619501199.3620086,33,19,1
1619505029.8852782,33,16,1
1619508330.4467258,32,15,1
1619512143.1252637,29,16,1
1619515565.4280655,33,14,1
1619519186.3537748,39,15,0
1619522473.2137814,42,15,0
1619526975.3255332,42,15,0
1619530243.422275,42,16,0
1619533469.6666455,41,16,0
1619537259.4967844,38,18,0
1619541877.5727396,41,16,1
1619545807.5737078,41,17,1
1619548731.8684487,41,17,1
1619551477.937151,42,16,0
1619555140.6528456,41,17,0
1619558576.7837644,41,19,0
1619562629.3640678,40,19,1
1619565947.362474,40,19,1
1619572229.8542337,40,19,1
1619577892.3293939,40,19,1
1619580659.1862597,40,19,1
1619584287.2268233,41,18,1
1619587645.5771492,40,18,1
1619591467.0022266,40,24,0
1619594766.8614376,37,27,0
1619598499.3506916,36,25,0
1619602008.105265,40,24,0
1619605582.3520505,40,23,0
1619608870.0503902,34,19,1
1619613399.5080533,29,21,0
1619616650.782756,36,19,0
1619619862.1785884,36,20,1
1619623672.8796885,36,21,1
1619628443.569589,33,23,1
1619632315.855818,33,22,0
1619635124.851157,37,19,0
1619637896.0261326,38,17,0
1619641543.7877913,39,16,0
1619644983.706001,39,16,0
1619648673.240048,41,18,0
1619652326.3072665,41,18,0
1619658490.6621969,41,18,0
1619664065.482938,41,18,0
1619666856.113564,41,18,0
1619670522.1708887,42,18,0
1619673938.4523048,41,19,0
1619677737.9573371,40,21,1
1619680972.7100043,39,23,1
1619684840.4953606,43,20,1
1619688311.6729999,41,19,0
1619692817.0812125,41,21,0
1619695188.3875375,42,20,0
1619699658.3498678,45,14,0
1619702993.5651484,45,14,0
1619706178.4048429,43,15,1
1619709975.5087035,39,21,1
1619714548.9125342,36,23,0
1619718339.4395719,39,21,0
1619721279.8085802,36,22,0
1619724121.4247127,31,21,0
1619727858.4980626,28,21,0
1619731318.1335626,28,21,0
1619735322.938089,26,20,0
1619738620.4450822,26,20,0
1619744866.2447407,26,20,0
1619750566.9937396,26,20,0
1619753347.9029558,26,20,0
1619756946.555518,26,20,0
1619760331.348646,28,20,0
1619764124.4726272,31,19,0
1619767457.9943748,32,23,0
1619771378.1096828,32,20,1
1619774689.68753,29,19,1
1619778306.2495534,31,23,1
1619781611.4403572,29,23,1
1619786056.9708357,31,18,0
1619789372.5222616,28,14,0
1619792568.435426,33,17,0
1619796388.2552726,33,18,0
1619800862.4080367,32,19,0
1619804706.3833597,31,19,0
1619807583.498636,32,19,0
1619810469.2170413,32,19,1
1619814322.345528,31,21,1
1619817717.0341928,29,21,1
1619821700.6136985,28,22,0
1619825009.4371254,28,22,0
1619831451.2730448,28,22,0
1619837088.7511816,28,22,0
1619839752.7268603,28,22,0
1619843349.3533645,28,22,0
1619846722.2367249,29,22,0
1619850523.8709419,29,23,1
1619853842.1076007,30,22,1
1619857628.617395,32,20,1
1619861072.232407,30,20,1
1619864683.4790895,30,21,0
1619867987.3885515,29,22,1
1619872413.9959624,32,19,1
1619875775.6679478,31,19,1
1619878921.3441677,34,18,1
1619882736.4997394,36,17,1
1619887211.1070328,36,19,1
1619891128.0599775,36,20,1
1619893969.473225,36,20,1
1619896806.6198826,40,20,1
1619900639.727793,36,20,1
1619904089.9983623,35,20,1
1619908085.6067755,42,22,1
1619911526.1741016,42,22,1
1619918180.362938,42,22,1
1619923717.9510953,42,22,1
1619926335.4088502,42,22,1
1619929819.274552,42,22,1
1619933188.2600188,41,22,0
1619936933.5916839,43,21,0
1619940280.1898189,41,22,0
1619943977.5137293,37,18,0
1619947495.1593645,37,20,0
1619951079.9423792,33,19,0
1619954387.7027538,37,23,1
1619958805.3465,37,24,1
1619962124.115186,34,23,1
1619965309.6210885,34,19,0
1619969142.6256366,33,22,0
1619973636.4961889,29,22,0
1619980273.6687675,29,22,0
1619983202.580568,28,22,0
1619987035.7405114,31,22,0
1619990479.6930275,30,22,0
1619994467.4765162,30,22,0
1619997842.6934857,30,22,0
1620004248.53699,30,22,0
1620009957.8433657,30,22,0
1620012625.8441255,32,21,0
1620016181.9294393,33,19,1
1620019555.042054,33,21,1
1620023384.60347,34,23,0
1620026736.8257644,32,22,0
1620030447.832888,31,19,0
1620033927.6131933,33,16,0
1620037509.1042058,35,14,0
1620040798.30518,36,15,0
